link,title,annotation
https://www.eaglenews.ph/who-emergency-committee-decides-on-monkeypox-outbreak-over-3200-confirmed-cases-reported-worldwide/,urging mass ventilation,1
https://www.eaglenews.ph/covid-vaccines-saved-20-million-lives-in-first-year-study/,Pollution linked to 10% of cancer cases in Europe: report,1
https://www.eaglenews.ph/global-food-crisis-will-kill-millions-by-disease-health-executive-warns/,WHO emergency committee decides on monkeypox outbreak:  Over 3,1
https://www.eaglenews.ph/uk-to-offer-monkeypox-vaccine-to-control-spread/,200 confirmed cases reported worldwide,1
https://www.eaglenews.ph/singapore-south-korea-report-first-monkeypox-cases/,Covid vaccines saved 20 million lives in first year: study,1
https://www.eaglenews.ph/us-approves-covid-vaccines-for-youngest-kids/,US approves Covid vaccines for youngest kids,1
https://www.eaglenews.ph/us-approves-pfizer-and-moderna-vaccines-for-youngest-children/,US approves Pfizer and Moderna vaccines for youngest children,1
https://www.eaglenews.ph/hunger-crisis-could-swell-already-record-global-displacement-un/,Hunger crisis could swell already record global displacement: UN,1
https://www.eaglenews.ph/over-14-of-world-has-had-lyme-disease-study/,Over 14% of world has had Lyme disease: study,1
https://www.eaglenews.ph/the-age-of-outbreaks-experts-warn-of-more-animal-disease-threats/,The age of outbreaks: Experts warn of more animal disease threats,1
https://www.eaglenews.ph/brazil-confirms-its-first-monkeypox-case/,Brazil confirms its first monkeypox case,1
https://www.eaglenews.ph/monkeypox-outbreak-tops-1000-cases-who-warns-of-real-risk/,Monkeypox outbreak tops 1,1
https://www.eaglenews.ph/who-780-monkeypox-outbreak-cases/,000 cases,1
https://www.eaglenews.ph/more-than-700-monkeypox-cases-globally-21-in-us-cdc/,WHO warns of ‘real’ risk,1
https://www.eaglenews.ph/estimated-2-million-have-long-covid-in-uk-official-data/,WHO: 780 monkeypox outbreak cases,1
https://www.eaglenews.ph/monkeypox-cases-could-be-peak-of-iceberg-who/,More than 700 monkeypox cases globally,1
https://www.eaglenews.ph/more-than-200-cases-of-monkeypox-worldwide-eu-disease-agency-2/,21 in US: CDC,1
https://www.eaglenews.ph/czech-republic-registers-first-monkeypox-case/,Czech Republic registers first monkeypox case,1
https://www.eaglenews.ph/switzerland-reports-first-monkeypox-case/,Switzerland reports first monkeypox case,1
https://www.eaglenews.ph/israel-reports-monkeypox-case-as-virus-spreads-to-middle-east/,Israel reports monkeypox case as virus spreads to Middle East,1
https://www.eaglenews.ph/228-probable-unexplained-cases-of-child-hepatitis-who/,228 probable unexplained cases of child hepatitis: WHO,1
https://www.eaglenews.ph/us-probes-five-child-deaths-109-cases-linked-to-mystery-liver-disease/,US probes five child deaths,1
https://www.eaglenews.ph/moderna-seeks-us-authorization-for-covid-vaccine-in-children-under-6-statement/,109 cases linked to mystery liver disease,1
https://www.eaglenews.ph/nearly-60-of-us-population-had-covid-by-february/,Moderna seeks US authorization for Covid vaccine in children under 6: statement,1
https://www.eaglenews.ph/the-quest-for-a-universal-coronavirus-vaccine/,Nearly 60% of US population had Covid by February,1
https://www.eaglenews.ph/who-strongly-recommends-pfizers-covid-pill/,The quest for a universal coronavirus vaccine,1
https://www.eaglenews.ph/who-experts-insist-covid-still-a-global-emergency/,WHO ‘strongly recommends’ Pfizer’s Covid pill,1
https://www.eaglenews.ph/20-countries-still-below-10-covid-jab-rate-who-experts/,WHO experts insist Covid still a global emergency,1
https://www.eaglenews.ph/vaccine-supply-outstrips-demand-access-inequity-remains/,20 countries still below 10% Covid jab rate: WHO experts,1
https://www.eaglenews.ph/omicron-lasts-three-days-less-than-delta-for-boosted-study/,Omicron lasts three days less than Delta for boosted: study,1
https://www.eaglenews.ph/viruses-that-could-save-millions-of-lives/,Viruses that could save millions of lives,1
https://www.eaglenews.ph/pfizer-biontech-seek-us-approval-of-second-covid-booster-for-65/,Pfizer-BioNTech seek US approval of second Covid booster for 65+,1
https://www.eaglenews.ph/hazmat-suits-and-panic-buying-pandemic-images-return-to-china/,Hazmat suits and panic buying: pandemic images return to China,1
https://www.eaglenews.ph/private-jets-soar-past-global-pandemic-oil-price-woes/,Private jets soar past global pandemic,1
https://www.eaglenews.ph/australia-battles-spread-of-japanese-encephalitis/,oil price woes,1
https://www.eaglenews.ph/who-frustration-two-years-on-since-pandemic-declaration/,Australia battles spread of Japanese encephalitis,1
https://www.eaglenews.ph/covid-has-taken-severe-mental-health-toll-who/,WHO frustration two years on since pandemic declaration,1
https://www.eaglenews.ph/china-could-eventually-co-exist-with-covid-top-scientist/,Covid has taken severe mental health toll: WHO,1
https://www.eaglenews.ph/new-zealand-virus-cases-spike-as-anti-vaccine-protesters-claim-win/,China could eventually ‘co-exist’ with Covid: top scientist,1
https://www.eaglenews.ph/strong-protection-for-babies-born-to-covid-vaccinated-moms-study/,New Zealand virus cases spike as anti-vaccine protesters claim win,1
https://www.eaglenews.ph/swiss-vote-to-ban-nearly-all-tobacco-advertising/,Strong protection for babies born to Covid-vaccinated moms: study,1
https://www.eaglenews.ph/novavax-says-covid-vaccine-more-than-80-effective-among-teens/,Novavax says Covid vaccine more than 80% effective among teens,1
https://www.eaglenews.ph/tonga-virus-cases-surge-in-wake-of-eruption/,Tonga virus cases surge in wake of eruption,1
https://www.eaglenews.ph/johnson-johnson-temporarily-halts-covid-19-vaccine-output-report/,Johnson & Johnson temporarily halts Covid-19 vaccine output: report,1
https://www.eaglenews.ph/who-laments-tragic-500000-covid-death-toll-since-omicron/,WHO laments ‘tragic’ 500,1
https://www.eaglenews.ph/pfizer-sees-covid-19-drug-sales-topping-50-billion-in-2022/,000 Covid death toll since Omicron,1
https://www.eaglenews.ph/new-highly-virulent-hiv-strain-discovered-in-the-netherlands/,Pfizer sees Covid-19 drug sales topping $50 billion in 2022,1
https://www.eaglenews.ph/worlds-first-malaria-vaccine-making-inroads-in-western-kenya/,New ‘highly virulent’ HIV strain discovered in the Netherlands,1
https://www.eaglenews.ph/pfizer-seeks-us-approval-of-covid-vaccine-for-children-under-5/,World’s first malaria vaccine making inroads in western Kenya,1
https://www.eaglenews.ph/omicron-sub-variant-found-in-57-countries-who/,Pfizer seeks US approval of Covid vaccine for children under 5,1
https://www.eaglenews.ph/who-warns-premature-to-declare-victory-over-covid/,Omicron sub-variant found in 57 countries: WHO,1
https://www.eaglenews.ph/stealth-omicron-spreads-more-than-original-strain-study/,WHO warns ‘premature’ to declare victory over Covid,1
https://www.eaglenews.ph/moderna-covid-vaccine-gets-full-us-approval/,‘Stealth Omicron’ spreads more than original strain: study,1
https://www.eaglenews.ph/inaccurate-covid-vaccine-disinfo-fuels-medical-myths/,‘Inaccurate’: Covid vaccine disinfo fuels medical myths,1
https://www.eaglenews.ph/tests-of-hiv-vaccine-using-mrna-technology-have-begun/,Tests of HIV vaccine using mRNA technology have begun,1
https://www.eaglenews.ph/moderna-begins-trial-of-omicron-specific-vaccine-booster/,Moderna begins trial of Omicron-specific vaccine booster,1
https://www.eaglenews.ph/omicron-risk-remains-very-high-who-2/,Omicron risk remains very high: WHO,1
https://www.eaglenews.ph/pfizer-biontech-begin-omicron-vaccine-trial-statement/,Pfizer-BioNTech begin Omicron vaccine trial: statement,1
https://www.eaglenews.ph/covid-outbreak-on-ship-threatens-tonga-aid-efforts/,Covid outbreak on ship threatens Tonga aid efforts,1
https://www.eaglenews.ph/omicron-sub-variant-throws-up-new-virus-questions/,Omicron ‘sub-variant’ throws up new virus questions,1
https://www.eaglenews.ph/antibiotic-resistant-superbugs-killed-1-2-mn-in-2019-study/,Antibiotic-resistant superbugs killed 1.2 mn in 2019: study,1
https://www.eaglenews.ph/us-covid-doc-we-are-burned-out/,US Covid doc: We are ‘burned out’,1
https://www.eaglenews.ph/natural-immunity-more-potent-than-vaccines-during-us-delta-wave-study/,Natural immunity more potent than vaccines during US Delta wave: study,1
https://www.eaglenews.ph/covid-pandemic-nowhere-near-over-who-chief/,Covid pandemic ‘nowhere near over’: WHO chief,1
https://www.eaglenews.ph/who-approves-two-new-covid-19-treatments/,WHO approves two new Covid-19 treatments,1
https://www.eaglenews.ph/reduced-hospitalization-risk-shorter-stays-for-omicron-patients-us-study/,Reduced hospitalization risk,1
https://www.eaglenews.ph/repeated-covid-boosters-not-a-viable-strategy-who/,shorter stays for Omicron patients: US study,1
https://www.eaglenews.ph/alleged-hybrid-coronavirus-mutation-deltacron-discovered-in-cyprus-likely-result-of-lab-error-experts/,Repeated Covid boosters not a viable strategy: WHO,1
https://www.eaglenews.ph/us-cdc-urges-boosters-for-minors-aged-12-to-17-to-protect-them-from-omicron-other-covid-19-variants/,Alleged hybrid coronavirus mutation ‘Deltacron’ discovered in Cyprus likely result of lab error: experts,1
https://www.eaglenews.ph/pfizer-expects-omicron-vaccine-to-be-ready-in-march/,US CDC urges boosters for minors aged 12 to 17 to protect them from Omicron,1
https://www.eaglenews.ph/calling-omicron-mild-a-mistake-warns-who/,other COVID-19 variants,1
https://www.eaglenews.ph/pfizer-biontech-to-develop-mrna-based-shingles-shot/,Pfizer expects Omicron vaccine to be ready in March,1
https://www.eaglenews.ph/weaker-virus-herd-immunity-omicron-sparks-cautious-hopes/,Calling Omicron ‘mild’ a mistake,1
https://www.eaglenews.ph/soaring-omicron-could-lead-to-more-dangerous-variants-who-warns/,warns WHO,1
https://www.eaglenews.ph/eu-bans-cancer-threat-chemicals-in-tattoo-ink/,Pfizer/BioNTech to develop mRNA-based shingles shot,1
https://www.eaglenews.ph/chilean-zoo-jabs-big-cats-orangutan-against-covid-19/,Weaker virus? Herd immunity? Omicron sparks cautious hopes,1
https://www.eaglenews.ph/world-heads-into-new-year-facing-covid-tsunami/,Soaring Omicron could lead to more dangerous variants,1
https://www.eaglenews.ph/mongolian-doctors-trek-to-remote-areas-to-give-herders-jabs/,Mongolian doctors trek to remote areas to give herders jabs,1
https://www.eaglenews.ph/omicron-risk-remains-very-high-who/,Omicron risk remains ‘very high’: WHO,1
https://www.eaglenews.ph/rapid-covid-tests-not-as-accurate-with-omicron-us-regulator/,Rapid Covid tests not as accurate with Omicron: US regulator,1
https://www.eaglenews.ph/boosters-may-prolong-covid-who-warns-france-jabs-kids-as-omicron-surges/,Boosters may prolong Covid WHO warns,1
https://www.eaglenews.ph/third-jab-significantly-boosts-omicron-antibodies-astrazeneca/,France jabs kids as Omicron surges,1
https://www.eaglenews.ph/us-health-regulator-authorizes-pfizers-covid-pill-as-omicron-surges/,Third jab ‘significantly’ boosts Omicron antibodies: AstraZeneca,1
https://www.eaglenews.ph/who-approves-novavax-as-10th-authorized-covid-jab/,US health regulator authorizes Pfizer’s Covid pill as Omicron surges,1
https://www.eaglenews.ph/residents-revolt-against-uk-sewage-dumping/,WHO approves Novavax as 10th authorized Covid jab,1
https://www.eaglenews.ph/no-mountain-high-enough-study-finds-plastic-in-clean-air/,Residents revolt against UK sewage dumping,1
https://www.eaglenews.ph/human-cost-of-chinas-green-energy-rush-ahead-of-winter-olympics/,No mountain high enough: Study finds plastic in ‘clean’ air,1
https://www.eaglenews.ph/eu-set-to-back-novavax-covid-vaccine/,Human cost of China’s green energy rush ahead of Winter Olympics,1
https://www.eaglenews.ph/tunisia-recyclers-struggle-to-tackle-mountains-of-waste/,EU set to back Novavax Covid vaccine,1
https://www.eaglenews.ph/end-of-an-era-nears-for-berlins-coal-stoves/,End of an era nears for Berlin’s coal stoves,1
https://www.eaglenews.ph/pfizer-to-test-third-vaccine-shot-for-under-fives/,Pfizer to test third vaccine shot for under-fives,1
https://www.eaglenews.ph/vast-study-confirms-rare-heart-risk-from-moderna-jab/,Vast study confirms rare heart risk from Moderna jab,1
https://www.eaglenews.ph/europe-ramps-up-covid-vaccine-drive-for-children-as-omicron-rampages/,Europe ramps up Covid vaccine drive for children as Omicron rampages,1
https://www.eaglenews.ph/who-sees-unprecedented-omicron-spread-probably-in-most-countries/,WHO sees unprecedented Omicron spread,1
https://www.eaglenews.ph/illegal-but-essential-migrants-recycle-istanbuls-waste/,‘probably’ in most countries,1
https://www.eaglenews.ph/pfizer-says-covid-pill-drastically-reduces-severe-disease/,Illegal but essential,1
https://www.eaglenews.ph/who-fears-omicron-could-spur-fresh-vaccine-hoarding/,migrants recycle Istanbul’s waste,1
https://www.eaglenews.ph/us-authorizes-drug-evushield-developed-by-astrazeneca-as-covid-preventive-treatment-in-some-cases/,Pfizer says Covid pill drastically reduces severe disease,1
https://www.eaglenews.ph/us-authorizes-astrazeneca-covid-treatment-in-some-cases/,WHO fears Omicron could spur fresh vaccine hoarding,1
https://www.eaglenews.ph/pfizer-biontech-says-three-doses-effective-against-omicron/,US authorizes drug Evushield developed by AstraZeneca as Covid preventive treatment in some cases,1
https://www.eaglenews.ph/in-no-circumstances-is-forced-vaccination-ok-un-rights-chief/,US authorizes AstraZeneca Covid treatment in some cases,1
https://www.eaglenews.ph/highly-unlikely-existing-vaccines-will-fail-against-omicron-who/,‘Highly unlikely’ existing vaccines will fail against Omicron: WHO,1
https://www.eaglenews.ph/top-who-us-scientists-say-omicron-no-worse-than-other-virus-variants/,Top WHO,1
https://www.eaglenews.ph/billionaires-share-of-global-wealth-soars-during-pandemic/,US scientists say Omicron no worse than other virus variants,1
https://www.eaglenews.ph/encouraging-early-feedback-on-omicron-case-severity-fauci/,Billionaires’ share of global wealth soars during pandemic,1
https://www.eaglenews.ph/covid-disruptions-caused-surge-in-malaria-deaths-who/,‘Encouraging’ early feedback on Omicron case severity: Fauci,1
https://www.eaglenews.ph/sealand-the-micronation-defying-the-uk-and-covid/,Covid disruptions caused surge in malaria deaths: WHO,1
https://www.eaglenews.ph/taiwan-rushes-to-contain-sudden-cane-toad-invasion/,Sealand: the ‘micronation’ defying the UK and Covid,1
https://www.eaglenews.ph/who-says-no-omicron-deaths-yet-as-variant-spreads-worldwide-38-countries-detect-variant/,Taiwan rushes to contain sudden cane toad invasion,1
https://www.eaglenews.ph/reinfections-three-times-more-likely-with-omicron-s-african-research/,WHO says no Omicron deaths yet,1
https://www.eaglenews.ph/purity-or-power-indias-coal-quandary/,as variant spreads worldwide; 38 countries detect variant,1
https://www.eaglenews.ph/omicron-now-in-24-countries-who-asks-nations-to-fully-vaccinate-40-of-population-by-year-end-to-end-pandemic/,Reinfections three times more likely with Omicron: S. African research,1
https://www.eaglenews.ph/who-omicron-warning-for-unvaccinated-vulnerable-travellers/,Purity or power: India’s coal quandary,1
https://www.eaglenews.ph/pfizer-seeks-us-approval-for-covid-boosters-for-ages-16-17/,Pfizer seeks US approval for Covid boosters for ages 16-17,1
https://www.eaglenews.ph/us-health-panel-endorses-merck-covid-pill/,US health panel endorses Merck Covid pill,1
https://www.eaglenews.ph/moderna-boss-says-vaccines-likely-no-match-for-omicron-ft/,Moderna boss says vaccines likely no match for Omicron: FT,1
https://www.eaglenews.ph/pfizer-already-working-on-covid-vaccine-targeting-omicron-ceo/,Pfizer already working on Covid vaccine targeting Omicron: CEO,1
https://www.eaglenews.ph/pcrs-detect-omicron-studies-under-way-for-other-tests-who/,PCRs detect Omicron,1
https://www.eaglenews.ph/first-image-of-omicron-shows-many-more-mutations-than-delta/,studies under way for other tests: WHO,1
https://www.eaglenews.ph/what-is-known-so-far-about-new-covid-variant-omicron/,First image of Omicron shows many more mutations than Delta,1
https://www.eaglenews.ph/b-1-1-529-declared-covid-variant-of-concern-renamed-omicron/,What is known so far about new Covid variant Omicron,1
https://www.eaglenews.ph/who-says-just-1-in-4-african-health-workers-covid-jabbed/,B.1.1.529 declared Covid ‘variant of concern’,1
https://www.eaglenews.ph/russia-says-sputnik-gives-longer-protection-than-western-jabs/,renamed Omicron,1
https://www.eaglenews.ph/vaccines-reduce-covid-transmission-by-40-who/,WHO says just 1 in 4 African health workers Covid jabbed,1
https://www.eaglenews.ph/oil-majors-pocketing-the-difference-as-gas-prices-surge-biden/,Russia says Sputnik gives longer protection than Western jabs,1
https://www.eaglenews.ph/the-chinese-dad-making-medicine-to-treat-his-dying-son/,The Chinese dad making medicine to treat his dying son,1
https://www.eaglenews.ph/eu-starts-jj-covid-vaccine-booster-evaluation/,EU starts J&J Covid vaccine booster evaluation,1
https://www.eaglenews.ph/pfizer-says-covid-shot-100-effective-in-adolescents-after-4-months/,Pfizer says Covid shot 100% effective in adolescents after 4 months,1
https://www.eaglenews.ph/us-authorizes-covid-boosters-for-all-adults-recommends-for-over-50s/,US authorizes Covid boosters for all adults,1
https://www.eaglenews.ph/us-to-buy-10-million-pfizer-covid-19-treatments-for-5-3-bn/,recommends for over-50s,1
https://www.eaglenews.ph/astrazeneca-announces-robust-results-from-anti-covid-drug-trial/,US to buy 10 million Pfizer Covid-19 treatments for $5.3 billion,1
https://www.eaglenews.ph/novavax-files-for-eu-covid-vaccine-approval/,AstraZeneca announces ‘robust’ results from anti-Covid drug trial,1
https://www.eaglenews.ph/us-wants-to-produce-one-billion-doses-of-mrna-vaccine-a-year/,Novavax files for EU Covid vaccine approval,1
https://www.eaglenews.ph/covax-hits-500-million-covid-19-vaccine-dose-deliveries/,US wants to produce one billion doses of mRNA vaccine a year,1
https://www.eaglenews.ph/its-official-science-says-grannies-are-good-for-you/,Covax hits 500 million Covid-19 vaccine dose deliveries,1
https://www.eaglenews.ph/pfizer-asks-us-to-authorize-covid-pill/,It’s official: Science says grannies are good for you,1
https://www.eaglenews.ph/down-but-not-out-growth-needs-fuel-indias-coal-addiction/,Pfizer asks US to authorize Covid pill,1
https://www.eaglenews.ph/air-pollution-in-europe-still-killing-300000-a-year-report/,Air pollution in Europe still killing 300,1
https://www.eaglenews.ph/tunisia-city-on-strike-after-landfill-protest-death/,000 a year: report,1
https://www.eaglenews.ph/farm-fires-stoke-indian-capitals-pollution-crisis/,Tunisia city on strike after landfill protest death,1
https://www.eaglenews.ph/merck-expects-covid-pill-to-reach-rich-and-poor-countries-simultaneously/,Farm fires stoke Indian capital’s pollution crisis,1
https://www.eaglenews.ph/pfizer-requests-us-emergency-authorization-for-covid-booster-for-adults/,Merck expects Covid pill to reach rich and poor countries simultaneously,1
https://www.eaglenews.ph/who-looking-forward-to-oral-nasal-covid-vaccines/,Pfizer requests US emergency authorization for Covid booster for adults,1
https://www.eaglenews.ph/moderna-seeks-eu-approval-of-covid-vaccine-for-kids-aged-6-11/,WHO looking forward to oral,1
https://www.eaglenews.ph/organic-farmers-find-fertile-ground-in-tunis/,nasal Covid vaccines,1
https://www.eaglenews.ph/pfizer-says-covid-pill-89-effective-against-severe-disease/,Moderna seeks EU approval of Covid vaccine for kids aged 6-11,1
https://www.eaglenews.ph/moderna-sees-fewer-2021-vaccine-deliveries-shares-drop/,Organic farmers find fertile ground in Tunis,1
https://www.eaglenews.ph/hpv-vaccines-substantially-reduce-cervical-cancer-risk-study/,Pfizer says Covid pill 89% effective against severe disease,1
https://www.eaglenews.ph/planet-vs-people-as-panamas-mangroves-are-turned-into-coal/,Moderna sees fewer 2021 vaccine deliveries,1
https://www.eaglenews.ph/who-grants-indias-covaxin-jab-emergency-approval/,WHO grants India’s Covaxin jab emergency approval,1
https://www.eaglenews.ph/insulin-maker-novo-nordisk-raises-full-year-targets/,Insulin maker Novo Nordisk raises full-year targets,1
https://www.eaglenews.ph/us-father-of-cognitive-therapy-dies-at-100/,US father of cognitive therapy dies at 100,1
https://www.eaglenews.ph/who-urges-vaccine-against-bacteria-killing-150000-babies-each-year/,WHO urges vaccine against bacteria killing 150,1
https://www.eaglenews.ph/us-approval-for-moderna-teen-vaccines-delayed/,000 babies each year,1
https://www.eaglenews.ph/covid-19-compared-with-other-deadly-viruses/,US approval for Moderna teen vaccines delayed,1
https://www.eaglenews.ph/merck-strikes-deal-for-global-access-to-covid-drug/,Covid-19 compared with other deadly viruses,1
https://www.eaglenews.ph/orkneys-seaweed-eating-sheep-offer-hopes-of-greener-farming/,Merck strikes deal for global access to Covid drug,1
https://www.eaglenews.ph/us-panel-recommends-pfizer-covid-vaccine-for-younger-children/,Orkney’s seaweed-eating sheep offer hopes of greener farming,1
https://www.eaglenews.ph/moderna-reports-robust-covid-vaccine-response-in-children-aged-6-11/,US panel recommends Pfizer Covid vaccine for younger children,1
https://www.eaglenews.ph/80000-180000-health-workers-estimated-dead-from-covid-by-may-2021-who/,Moderna reports ‘robust’ Covid vaccine response in children aged 6-11,1
https://www.eaglenews.ph/eu-lawmakers-back-plan-for-sustainable-farming/,80,1
https://www.eaglenews.ph/pfizer-seeks-green-light-for-covid-jab-for-children-aged-5-11-in-canada/,Pfizer seeks green light for Covid jab for children aged 5-11 in Canada,1
https://www.eaglenews.ph/running-out-of-time-asia-struggles-to-kick-coal-addiction/,‘Running out of time’: Asia struggles to kick coal addiction,1
https://www.eaglenews.ph/us-panel-votes-to-authorize-jj-covid-vaccine-booster/,US panel votes to authorize J&J Covid vaccine booster,1
https://www.eaglenews.ph/us-experts-recommend-moderna-booster-for-older-and-at-risk-groups/,US experts recommend Moderna booster for older and at-risk groups,1
https://www.eaglenews.ph/moderna-or-pfizer-booster-works-better-for-people-vaccinated-with-jj-study/,Moderna or Pfizer booster works better for people vaccinated with J&J: study,1
https://www.eaglenews.ph/el-nino-puts-millions-in-childhood-malnutrition-study/,El Nino puts millions in childhood malnutrition: study,1
https://www.eaglenews.ph/widely-used-chemical-linked-to-100000-us-deaths-per-year-study/,Widely used chemical linked to 100,1
https://www.eaglenews.ph/daily-aspirin-may-harm-more-than-help-seniors-us-medical-panel/,000 US deaths per year: study,1
https://www.eaglenews.ph/who-experts-back-extra-covid-jab-for-people-with-weak-immune-systems/,Daily aspirin may harm more than help seniors: US medical panel,1
https://www.eaglenews.ph/astrazeneca-logs-upbeat-trial-results-from-covid-drug/,WHO experts back extra Covid jab for people with weak immune systems,1
https://www.eaglenews.ph/vaccines-prevent-severe-covid-even-from-delta-study/,AstraZeneca logs upbeat trial results from Covid drug,1
https://www.eaglenews.ph/covid-vaccines-for-kids-strategies-around-the-world/,Vaccines prevent severe Covid,1
https://www.eaglenews.ph/pfizer-seeks-us-authorization-of-covid-vaccine-for-ages-5-11/,Pfizer seeks US authorization of Covid vaccine for ages 5-11,1
https://www.eaglenews.ph/bootleg-alcohol-kills-17-in-russia/,Bootleg alcohol kills 17 in Russia,1
https://www.eaglenews.ph/shot-of-the-antarctic-uk-vaccines-arrive-near-south-pole/,Shot of the Antarctic: UK vaccines arrive near South Pole,1
https://www.eaglenews.ph/who-set-to-restart-sputnik-covid-vaccine-analysis/,WHO set to restart Sputnik Covid vaccine analysis,1
https://www.eaglenews.ph/polio-leaves-ukraine-toddler-paralyzed-official/,Polio leaves Ukraine toddler paralyzed: official,1
https://www.eaglenews.ph/an-amazing-ride-study-offers-dengue-treatment-hop/,‘An amazing ride’: study offers dengue treatment hop,1
https://www.eaglenews.ph/an-amazing-ride-study-offers-dengue-treatment-hope/,‘An amazing ride’: study offers dengue treatment hope,1
https://www.eaglenews.ph/who-recommends-use-of-first-malaria-vaccine-for-children/,WHO recommends use of first malaria vaccine for children,1
https://www.eaglenews.ph/eu-could-start-review-of-merck-covid-pill-in-days/,EU could start review of Merck Covid pill ‘in days’,1
https://www.eaglenews.ph/pfizer-jab-prevents-severe-covid-for-at-least-6-months-study/,Pfizer jab prevents severe Covid for at least 6 months: study,1
https://www.eaglenews.ph/yemen-conjoined-twins-like-any-child-after-separation-in-jordan/,Yemen conjoined twins ‘like any child’ after separation in Jordan,1
https://www.eaglenews.ph/youtube-cracks-down-on-anti-vaccine-misinformation/,YouTube cracks down on anti-vaccine misinformation,1
https://www.eaglenews.ph/side-effects-after-booster-dose-similar-to-shot-two-us-study/,Side effects after booster dose similar to shot two: US study,1
https://www.eaglenews.ph/turn-the-page-on-covid-19-not-so-fast-say-experts/,Turn the page on Covid-19? Not so fast,1
https://www.eaglenews.ph/us-biotech-billionaire-to-make-covid-cancer-vaccines-in-s-africa/,say experts,1
https://www.eaglenews.ph/who-says-air-pollution-kills-7-million-a-year-toughens-guidelines/,US biotech billionaire to make Covid,1
https://www.eaglenews.ph/delta-overwhelming-other-covid-variants-of-concern-who/,cancer vaccines in S.Africa,1
https://www.eaglenews.ph/johnson-johnson-announces-positive-covid-booster-data/,WHO says air pollution kills 7 million a year,1
https://www.eaglenews.ph/pfizer-says-its-covid-jab-safe-for-children-aged-5-11/,toughens guidelines,1
https://www.eaglenews.ph/us-panel-recommends-covid-boosters-for-people-65-and-older/,Delta overwhelming other Covid variants of concern: WHO,1
https://www.eaglenews.ph/surprise-may-be-key-to-mozart-effect-on-epilepsy-study/,Johnson & Johnson announces positive Covid booster data,1
https://www.eaglenews.ph/ebola-virus-in-survivors-can-trigger-outbreaks-years-after-infection/,Pfizer says its Covid jab safe for children aged 5-11,1
https://www.eaglenews.ph/no-need-for-a-vaccine-third-jab-booster-study/,US panel recommends Covid boosters for people 65 and older,1
https://www.eaglenews.ph/covid-vaccines-hold-up-against-severe-delta-us-data/,Surprise may be key to ‘Mozart effect’ on epilepsy: study,1
https://www.eaglenews.ph/mu-covid-variant-potentially-of-concern-eu-agency/,Mu’ Covid variant potentially of concern: EU agency,1
https://www.eaglenews.ph/co-inventor-of-mrna-shots-sets-sights-on-pan-coronavirus-vaccine/,Co-inventor of mRNA shots sets sights on pan-coronavirus vaccine,1
https://www.eaglenews.ph/covax-eyes-vaccines-for-just-20-of-people-in-poor-nations-in-2021/,Covax eyes vaccines for just 20% of people in poor nations in 2021,1
https://www.eaglenews.ph/enough-covid-vaccines-to-cover-global-population-industry/,Enough Covid vaccines to cover global population: industry,1
https://www.eaglenews.ph/study-suggests-delta-does-not-cause-more-severe-childhood-covid/,Study suggests Delta does not cause more severe childhood Covid,1
https://www.eaglenews.ph/s-africa-scientists-monitoring-new-coronavirus-variant/,S.Africa scientists monitoring new coronavirus variant,1
https://www.eaglenews.ph/has-delta-killed-the-herd-immunity-dream/,Has Delta killed the herd immunity dream?,1
https://www.eaglenews.ph/covid-delta-doubles-hospital-risk-vs-alpha-variant/,Covid: Delta doubles hospital risk vs Alpha variant,1
https://www.eaglenews.ph/covid-symptoms-last-a-year-for-many-patients-study/,Covid symptoms last a year for many patients: study,1
https://www.eaglenews.ph/malaria-trial-shows-70-reduction-in-severe-cases/,Malaria trial shows 70% reduction in severe cases,1
https://www.eaglenews.ph/vaccine-protection-of-pfizer-astrazeneca-wanes-within-6-months-phone-app-study/,Vaccine protection of Pfizer,1
https://www.eaglenews.ph/covid-19-cases-in-seattle-area-increase-regardless-of-vaccination-status/,AstraZeneca wanes within 6 months: phone app study,1
https://www.eaglenews.ph/astrazeneca-hails-trial-results-for-covid-treatment/,AstraZeneca hails trial results for Covid treatment,1
https://www.eaglenews.ph/pfizer-covid-jab-declines-faster-than-astrazeneca-study/,Pfizer Covid jab declines faster than AstraZeneca: study,1
https://www.eaglenews.ph/who-slams-wealthy-nations-rush-towards-covid-vaccine-boosters/,WHO slams wealthy nations’ rush towards Covid vaccine boosters,1
https://www.eaglenews.ph/us-authorizes-covid-vaccine-boosters-for-those-with-weakened-immune-systems/,US authorizes Covid vaccine boosters for those with weakened immune systems,1
https://www.eaglenews.ph/who-mass-testing-three-potential-covid-19-treatments-in-solidarity-plus-trial/,WHO mass-testing three potential Covid-19 treatments in “Solidarity Plus” trial,1
https://www.eaglenews.ph/china-approves-first-mixed-vaccine-trial-as-delta-spreads/,China approves first mixed-vaccine trial as Delta spreads,1
https://www.eaglenews.ph/factfile-the-marburg-virus-ebolas-deadly-cousin/,Factfile: The Marburg virus,1
https://www.eaglenews.ph/first-west-african-case-of-deadly-marburg-virus-detected-who/,Ebola’s deadly cousin,1
https://www.eaglenews.ph/saudi-compensates-families-of-covid-health-worker-victims-2/,First West African case of deadly Marburg virus detected: WHO,1
https://www.eaglenews.ph/coronavirus-latest-global-developments/,Saudi compensates families of Covid health worker victims,1
