link,title,annotation,content,cluster,x,y
https://www.health.harvard.edu/blog/got-expendable-body-parts-202309182974,7 organs or glands you may do just fine without,1,"There was a time when pediatricians routinely recommended tonsil removal, even for healthy children — including me. As far as I can tell, I suffered no ill effects — plus, I got extra ice cream! That practice is no longer routine. But it does raise an interesting question: Why do we have body parts that can be safely removed? If they're not needed, why do humans have them in the first place? One theory is that these nonessential organs and glands once served important roles in the lives of our evolutionary ancestors but now represent anatomic remnants. For example, it was long thought that the appendix helped our predecessors digest food, but over thousands of years became obsolete. And some organs are supremely useful during certain stages of life, but then become expendable. Seven (mostly) unnecessary body parts Here are seven removable parts of the body: Appendix This organ is about the size of your little finger and hangs from the lower right side of your colon. For reasons that aren't clear, this part of the intestinal tract sometimes becomes blocked, infected, or inflamed. Aptly enough, the word appendicitis means inflammation of the appendix. While it may settle down with antibiotic treatment, emergency surgical removal (an appendectomy) is often necessary. Tonsils A network of lymph nodes throughout the body is part of the immune surveillance system that helps trap dangerous invaders such as bacteria and viruses. Consider your two tonsils as larger, specialized lymph nodes watching out for these intruders. They are located at the back of the throat just to the sides of and behind the uvula, the dangling piece of tissue above them. Now, removing the tonsils (a tonsillectomy) is only recommended for people with repeated bouts of bacterial throat infections such as strep throat, a condition common in children. Once removed, other lymphoid tissue, including the actual lymph nodes, can take over the job of the tonsils. Adenoids Situated in the back of the nose where the nasal passages meet the mouth and throat, adenoids are similar to tonsils. They can also become inflamed, infected, and swollen. So when the tonsils are removed, the adenoids are generally removed at the same time. The combined procedure is called tonsillectomy and adenoidectomy. As is true for the tonsils, other lymphoid tissue takes over when the adenoids are gone. Gallbladder The gallbladder sits just under the liver in the upper right part of the abdomen. It stores bile made in the liver and releases it into the digestive tract when needed to help digest fatty foods. The gallbladder may need to be removed (a cholecystectomy) if it becomes inflamed, a condition called cholecystitis. Most often this occurs due to infection or gallstones, which are a hardened collection of bile. In some cases, rest and antibiotics can control gallbladder inflammation so removal can be delayed or even avoided. Uterus This remarkable reproductive organ has a single purpose: to support fetal growth until birth. When necessary, the uterus can generally be removed (hysterectomy) without impairing health. Common reasons for removal include painful or excessive menstruation, benign growths called fibroids that cause pain or bleeding, or cancer. Thymus gland This small gland sits high in the upper chest behind the breastbone. In a fetus or newborn, it's quite important in the development and maturation of the immune system. But adults can live well without it. Surgery to remove the thymus (a thymectomy) may be recommended if the thymus becomes cancerous, or if a person develops the autoimmune condition myasthenia gravis. Spleen Like adenoids and tonsils, the spleen is made up of lymphoid tissue. It filters the blood, removing infectious organisms, aging blood cells, and other abnormal cells traveling through the bloodstream. But sometimes the spleen becomes overactive and begins removing healthy cells. For example, idiopathic thrombocytopenic purpura (ITP) may develop when platelets (clotting blood cells that prevent excessive bleeding) are removed from circulation. With few platelets left in the bloodstream, bruising and bleeding may be life-threatening. Although medications can help, removal of the spleen (a splenectomy) may be necessary. Or sometimes trauma to the spleen, especially after sports injuries and car accidents, causes internal bleeding, which may lead to splenectomy. People who lack a spleen are more prone to certain infections, so if removal isn't urgent, a number of vaccinations are recommended before splenectomy. The bottom line I've heard it said that at least half of all body parts are unnecessary. That's a myth. But as with most myths, there is some truth to it: there are indeed many body parts that can be safely removed. That said, it's generally best to avoid unnecessary surgery and keep the parts you were born with if you can. Sure, you can survive and thrive despite having your appendix removed. But it's worth keeping in mind that our understanding about so-called spare parts may change over time. The appendix is a good example: researchers have discovered that the appendix may play a role in immune development and stores ""good bacteria"" to repopulate the gut in case of future illness. And there is evidence that removing the thymus may slightly increase the risk of cancer, autoimmune disorders, and death. Someday we may discover important functions for other body parts we now consider expendable. And maybe then I'll wish I had my tonsils back.",9,0.070892796,0.13222787
https://www.health.harvard.edu/staying-healthy/can-gut-bacteria-improve-your-health,Can gut bacteria improve your health?,1,"Research suggests certain bacteria in your gut can prevent and treat many common diseases.In many ways, your gut bacteria are as vast and mysterious as the Milky Way. About 100 trillion bacteria, both good and bad, live inside your digestive system. Collectively, they're known as the gut microbiota.",0,0.17464022,0.11078592
https://www.health.harvard.edu/staying-healthy/are-gut-bacteria-linked-to-heart-health,Are gut bacteria linked to heart health?,1,"Ask the doctorIn the last 15 years, however, research has produced two big surprises. Each microbe has its own genes. The first big surprise was that, collectively, all the microbes that live on us or in us have more than 100 times as many genes as we have human genes. All their genes, taken as a group, are called our microbiome.",4,-0.050333273,0.06633561
https://www.health.harvard.edu/blog/treating-stomach-bugs-best-solution-may-simplest-one-201606149799,"When treating stomach bugs, the best solution may be the simplest one",1,"Follow me at @drClaire If you've got a vomiting kid, you don't need to rush out to the drugstore and buy those oral rehydration solutions. Just add some water to the juice you have in the refrigerator, and you're all set. That's the bottom line of a study published in JAMA (The Journal of the American Medical Association). Researchers studied about 600 children who came to the emergency room with stomach flu and minimal dehydration. Half of them were given dilute apple juice, and half were given an oral rehydration electrolyte solution (like Pedialyte), colored to look like apple juice and sweetened to make it taste better. The families whose children got the apple juice were told to give them whatever fluids they would take once they got home, while the ones who got the electrolyte solution were told to continue giving the solution at home. The children that got apple juice were less likely to need intravenous fluids or end up back in the emergency room. There are a few reasons why doctors have recommended the special solutions. The major reason is that they worry that fluids that have a lot of sugar in them, like juice or Gatorade, can worsen diarrhea. The other reason is that when you have a lot of vomiting or diarrhea, you can lose electrolytes like sodium that are crucial for your body's function. And certainly, in children with severe dehydration or in very small infants, these are real worries. But for the average child sick with stomach flu who has only mild dehydration, these aren't big worries. Those kids generally do just fine as long as they get fluids into them — pretty much any fluids. And as any parent knows, kids are most likely to drink fluids that are familiar to them, and that taste good. Solutions like Pedialyte are not familiar to most children — and while they don't taste bad, they can have an odd taste that many children don't like. Here are some important tips when giving fluids to children with vomiting and diarrhea: Start with clear fluids, like the diluted apple juice used in the study. Once they are keeping that down well, you can try milk or other fluids. The ""dilute"" part is also a good place to start. A little extra water, and a little less sugar, is easier on the stomach. Once they are keeping fluids down, it's less important to add the water. When children are vomiting, give them little bits at a time (an ounce or two) to be sure it stays down. Sometimes kids will be thirsty and want to take more — but their stomach can't handle it yet. Keep giving the small amounts until they are keeping fluids down. If your child can't keep anything down or is having repeated diarrhea, goes more than 6 hours without urinating, seems excessively tired to you, has a high fever, or has really bad pain of any kind, call your doctor. You should also call for advice if your child is less than 6 months old or has any ongoing medical problems. This study underlines what our grandmothers knew instinctively: when it comes to caring for sick children, most of the time, simple is best.",0,0.081840724,0.1382873
https://www.health.harvard.edu/staying-healthy/the-growing-role-of-probiotics,The growing role of probiotics,1,"You need these ""good"" bacteria from fermented foods to help maintain a healthy gut.In spite of what you may think, bacteria can be good for your health.",0,0.29511094,0.24793363
https://www.health.harvard.edu/diseases-and-conditions/the-best-ways-to-manage-heartburn,The best ways to manage heartburn,1,"On call Image: © Juanmonino/Getty Images Q. I have about three episodes of heartburn per month and it often lasts all day. What do you suggest? A. Heartburn is caused by stomach acid moving up and out of the stomach and into the lower part of the esophagus. Reducing the overall acidity in the stomach protects the esophagus from irritation when the stomach contents back up (reflux). The fastest treatment is to neutralize the acid already in the stomach and lower esophagus by taking an over-the-counter antacid. While antacids work within minutes, they often don't last, so you may have to take repeated doses until symptoms subside. For longer-lasting relief, you can try an H2 blocker, which stops stomach cells from making acid. There are several over-the-counter brands of H2 blockers, such as cimetidine (Tagamet), famotidine (Pepcid), nizatidine (Axid), and ranitidine (Zantac). Generic versions also are available. H2 blockers come as a pill, liquid, or chewable or effervescent tablet. Most people react well to all of them. H2 blockers begin to act within an hour and last for another 10 to 12 hours. (If you still need the occasional antacid, wait 30 to 60 minutes after taking one before adding an H2 blocker.) Proton-pump inhibitors are even stronger acid blockers. Over-the-counter brands include lansoprazole (Prevacid 24HR), omeprazole (Losec, Omesec, Prilosec OTC), and omeprazole with sodium bicarbonate (Zegerid). If your heartburn doesn't respond to these drugs or lasts for more than 10 days, see your doctor. — by Howard LeWine, M.D. Editor in Chief, Harvard Men's Health Watch",9,0.19523577,0.040922824
https://www.health.harvard.edu/heart-health/clogged-arteries-in-the-gut,Clogged arteries in the gut?,1,"Known as intestinal angina, this rare but serious condition causes severe belly pain after eating. Cholesterol-filled plaque and clots can lurk in blood vessels throughout the body. While the arteries that supply the heart are by far the most common hiding place, arteries elsewhere in the body can also become severely narrowed by plaque.",9,0.3293107,-0.06260416
https://www.health.harvard.edu/staying-healthy/gut-reaction-a-limited-role-for-digestive-enzyme-supplements,Gut reaction: A limited role for digestive enzyme supplements,1,"There's little evidence to support their use for common digestive distress like heartburn.Digestive enzyme supplements promise to fix everything from bloating and flatulence to heartburn and gut health. The supplements are so popular that global sales are expected to reach $1.6 billion by 2025, according to recent marketing research. But don't be too quick to reach for them. Some of them are clearly beneficial, in certain situations. But enzyme supplements also are often used in situations where there is little evidence that they do any good.",0,0.21182872,0.1520303
https://www.health.harvard.edu/newsletter_article/fighting-inflammation-at-the-meal-table,Fighting inflammation at the meal table,1,"A healthy diet goes a long way in keeping inflammation—a process that underlies most serious diseases—at bay. Image:Monticelllo/Thinkstock We all benefit from inflammation, the process by which our immune system detects and disables foreign molecules or microbes. Although we may not enjoy the runny nose and scratchy throat of a winter cold—the signs of our immune system at work—inflammation eventually rids us of the virus responsible. However, when inflammation persists at low levels after the invader is eradicated, it can become our enemy. Many major diseases that plague us—including cancer, heart disease, diabetes, arthritis, depression, and Alzheimer's—have been linked to chronic inflammation. Our diets play an important role in chronic inflammation because our digestive bacteria release chemicals that may spur or suppress inflammation. The types of bacteria that populate our gut and their chemical byproducts vary according to the foods we eat. Some foods encourage the grow of populations of bacteria that stimulate inflammation, while others promote the growth of bacteria that suppress it. That's why one of the most powerful tools to combat inflammation comes not from the pharmacy, but from the produce counter. Many experimental studies have shown that components of foods or beverages may have anti-inflammatory effects. You may be interested in... Fighting Chronic Inflammation Chronic inflammation plays a central role in some of the most challenging diseases of our time, including rheumatoid arthritis, cancer, heart disease, diabetes, asthma, and even Alzheimer’s. This report will examine the role that chronic inflammation plays in these conditions, and will also provide information on the breadth of drugs currently available to alleviate symptoms. Drug choices range from simple aspirin, a nonsteroidal anti-inflammatory drug that’s been available for more than a century, to disease-modifying drugs and so-called biologics that promise more targeted treatments. LEARN MORE Choose the right foods, and you may be able to reduce your risk of illness. Consistently pick the wrong ones, and you may promote chronic inflammation, which sets the stage for a host of degenerative diseases Inflammation-promoting foods Not surprisingly, the foods that contribute to inflammation are the same ones generally considered bad for our health, including sodas and refined carbohydrates, as well as red meat and processed meats. Some of the foods that have been associated with an increased risk for chronic diseases such as type 2 diabetes and heart disease are also associated with excess inflammation. It's not surprising, since inflammation is an important underlying mechanism for the development of these diseases. Such unhealthy foods are also likely to contribute to weight gain, which is itself a risk factor for inflammation. Yet in several studies, even after researchers took obesity into account, the link between foods and inflammation remained, which suggests weight gain isn't the sole driver. Mounting evidence suggests that certain components or ingredients in processed foods, like the emulsifiers added to ice cream, may have independent effects on inflammation. Inflammation-fighting foods Fortunately, you are probably already enjoying many of the foods and beverages that have been found to reduce the risk of inflammation, and with it, chronic disease. They include the following: Fruits and vegetables. Most fruits brightly colored vegetables contain high levels of natural antioxidants and polyphenols—protective compounds found in plants. Nuts and seeds. Studies have also associated nuts and seeds with reduced markers of inflammation and a lower risk of cardiovascular disease and diabetes. Beverages. The polyphenols in coffee and the flavonols in cocoa are thought to have anti-inflammatory properties. Green tea is rich in both polyphenols and antioxidants. Anti-inflammatory eating It's best to focus on an overall healthy diet rather than singling out individual ""good"" and ""bad"" foods, so you won't need bookkeeping software to balance your intake of inflammatory and anti-inflammatory foods. In general, a healthy diet means one high in fruits, vegetables, nuts, whole grains, fish, and healthy oils. If your plate is dominated by unprocessed plant-based foods and bursting with color, you're on the right track. In addition to lowering inflammation, a more natural, less processed diet can have noticeable effects on your physical and emotional health. A healthy diet is beneficial not only for reducing the risk of chronic diseases, but also for improving your mood and your overall quality of life.",0,0.25093216,0.060549576
https://www.health.harvard.edu/diseases-and-conditions/when-your-colonoscopy-reveals-that-you-have-diverticulosis-hemorrhoids-or-both,"When your colonoscopy reveals that you have diverticulosis, hemorrhoids, or both",1,"In most cases, you won't know they're there. But if things change, home remedies often help. Image: © ttsz, JFalcetti/Thinkstock You received good news after your last colonoscopy: no cancer or precancerous polyps. But with the good news came with another finding: though you don't have symptoms, you do have diverticulosis and hemorrhoids. The news may be puzzling, but don't worry. Both conditions are common and usually don't cause any problems. Diverticulosis Diverticulosis is the term used to describe the presence of diverticula — pouch-like structures that sometimes form in the muscular wall of the colon and bulge outward. Between 40% and 60% of people have them, and they get more common as we age. They tend to cluster in the sigmoid colon, just above the rectum. Diverticulosis only causes symptoms if one of the diverticula bleeds or gets infected. When bleeding does occur, it tends to be intense for a short period, but usually stops on its own. We don't know the cause of the diverticular bleeding, only that something injures a blood vessel in the pouch. Even if bleeding stops on its own, you can still lose a considerable amount of blood, so you should see a doctor. In some people, diverticula can get infected. That's called diverticulitis. It's not clear why or how diverticulitis develops. Age, obesity, a lack of exercise, and a low-fiber diet are risk factors for the condition. Typical symptoms of diverticulitis include lower abdominal pain, more often on the left side; fever; and change in bowel habits, either loose stools or constipation. Mild cases might not even need antibiotics. But most often doctors will treat will oral antibiotics initially to prevent it from getting worse. People with more severe disease, such as an abscess (pocket of infection) or pus that needs drainage, often need hospitalization for intravenous antibiotics. Preventing problems It's not clear yet if we can prevent diverticulosis or diverticulitis. Exercising, controlling your weight, and eating less red meat and more fiber may help. Some data suggest that more fiber reduces the risk of both developing diverticula and getting symptoms if you already have them. Adults should get 25 to 30 grams of dietary fiber every day from foods such as beans, whole grains, vegetables, and fruits. A fiber supplement may also help. But add fiber to your diet slowly, since you can get gas and bloating if you increase your fiber intake too fast. What about the warning that eating foods with small seeds can add to diverticulitis risk? There used to be a theory that seeds, nuts, and popcorn increased the risk of diverticulosis and diverticulitis, because they might lodge in the pouches and cause irritation or infection. However, that's never been proved. Seeds and nuts are an important source of fiber. Hemorrhoids Hemorrhoids have a bad rap, but we all have these pillow-like clusters of veins in the lining of the lower part of the rectum and anus, which help play a role in preventing stool leakage. When they become enlarged, however, they are anything but helpful and can even contribute to some leakage in addition to pain, itching, and bleeding. What causes hemorrhoids to swell? The veins are anchored by connective tissue. If the tissue is weakened, the hemorrhoids bulge out. The weakened tissue may be caused by a combination of genetics and pressure from sitting on a toilet too long or straining to have a bowel movement. Pregnancy is also a common trigger. When hemorrhoids in the lower rectum (internal hemorrhoids) swell, they may bleed, and you may see bright red blood in the toilet. But you won't feel the hemorrhoids unless they extend beyond the anus and become itchy. The hemorrhoids most people complain about (called external hemorrhoids) are located outside the anus. If they become swollen, the overlying skin becomes irritated, erodes, and may itch or hurt. A clot can form inside the hemorrhoid, which can be very painful. Treatment and prevention Hemorrhoids are typically diagnosed from a medical history and physical exam. Home remedies are usually effective to treat external hemorrhoids. Sitting in a warm bath may help soothe an irritated hemorrhoid. And lifestyle changes can also make a difference. Avoid sitting and straining on the toilet for long periods, and make sure stool moves along. He suggests increasing dietary fiber intake; using stool softener, such as docusate (Colace); or using a gentle laxative if you're constipated, such as polyethylene glycol 3350 (Miralax). Internal hemorrhoids that are bothersome are usually resolved with minimally invasive procedures performed in a doctor's office.",9,0.110256955,-0.14308698
https://www.health.harvard.edu/a_to_z/upper-endoscopy-esophagogastroduodenoscopy-or-egd-a-to-z,Upper endoscopy (eophagogastroduodenoscopy or EGD),1,"What is the test? This test inspects your esophagus, stomach and the first section of intestine (the duodenum) using an endoscope. An upper endoscopy allows the doctor to explore the cause of such symptoms as difficulty swallowing, abdominal pain, vomiting up blood, or passing blood in the stool. It can also diagnose irritation, ulcers, and cancers of the lining of the esophagus and stomach. During this type of endoscopy, the doctor can also take biopsy samples of tissue. How do I prepare for the test? Don't eat or drink anything for eight hours before this test. It's also best to stop taking aspirin and other NSAIDs for several days beforehand, to reduce the chances of bleeding should your doctor need to take a biopsy. Ask your doctor if you should avoid taking any other medicines on the day of the test. If you have diabetes, talk with your doctor about ways to avoid low blood sugar (hypoglycemia) since you will be fasting. If you wear dentures, remove them before the test. Arrange for a ride home because the medicine given for this test will make you drowsy. What happens when the test is performed? The nurse will place an intravenous catheter into your arm. During the procedure, the nurse will be monitoring your heart rate, blood pressure and oxygen content of your blood. You'll probably be given a sedative through an IV. This medicine may prevent you from remembering the test; it might even make you sleep through it. The doctor will spray a local anesthetic into your throat to prevent you from gagging when the endoscope is inserted. The endoscope used in this test is about half an inch in diameter and long enough to reach from your mouth through your stomach and into the first part of your small intestine. When the doctor places the endoscope in your throat, he or she asks you to swallow. This helps guide the endoscope into your esophagus. You are likely to feel pressure against your throat while the tube is in place and you might experience a ""full"" feeling in your stomach. The doctor gently advances the tube through your esophagus into your stomach. He or she will then move the scope into the duodenum. The camera at the end of the scope takes pictures that appear on a video screen. Your doctor will watch for any suspicious spots on the lining of your esophagus, stomach and duodenum. If any appear, your doctor might use some small clippers on the end of the scope to remove a tiny piece of tissue for a biopsy. Though the exam itself takes only 10-15 minutes, you will probably be in the exam room for 40 minutes or more because of the time it takes to set up. Your throat will feel numb, but this will wear off about 30 minutes later. The sedative will make you sleepy for an hour or more. What risks are there from the test? Complications are rare. One possible complication is aspiration (accidentally inhaling saliva into the lungs), which can cause pneumonia. If a biopsy is taken, or if the endoscope injures the wall of the esophagus or stomach, it can cause bleeding. If severe, internal bleeding can require a transfusion. In rare cases, perforation of the lining of the stomach, esophagus, or intestine can also occur, requiring surgery. The sedative given can sometimes cause an allergic reaction. Must I do anything special after the test is over? Medical personnel will probably watch you for half an hour or more after the test. Although you may eat an hour after the test, you shouldn't drive or drink alcohol for the rest of the day due to grogginess from the sedative. Call your doctor if you experience dizziness, chest pain, difficulty or pain with swallowing, fever, black stools, or vomiting material that looks like coffee grounds. The last two symptoms can indicate that you are bleeding from your stomach lining. How long is it before the result of the test is known? Your doctor can tell you right after the test what was seen in your upper digestive tract. If biopsies were taken, it can take several days to a week before the results are back.",9,0.13973089,-0.033116903
https://www.health.harvard.edu/diseases-and-conditions/upset-stomach-dont-write-it-off,Upset stomach? Don't write it off,1,"Image: ThinkstockIn the classic Alka-Seltzer TV commercial from the 1970s, pajama-clad Ralph sits on the edge of the bed moaning regretfully, ""I can't believe I ate the whole thing."" Sometimes stomach discomfort after eating is just a passing malady, and a simple antacid and a little patience is all you need. But when it happens often or lasts for weeks, get it checked out.",9,0.10262711,0.23290887
https://www.health.harvard.edu/a_to_z/percutaneous-transhepatic-cholangiography-ptca-a-to-z,Percutaneous transhepatic cholangiography (PTCA),1,"What is the test? Percutaneous transhepatic cholangiography is an x-ray test that can help show whether there is a blockage in the liver or the bile ducts that drain it. Since the liver and its drainage system do not normally show up on x-rays, the doctor doing the x-ray needs to inject a special dye directly into the drainage system of the liver. This dye, which is visible on x-rays, should then spread out to fill the whole drainage system. If it does not, that means there is a blockage. This type of blockage might result from a gallstone or a cancer in the liver. How do I prepare for the test? Tell your doctor if you have ever had an allergic reaction to lidocaine or the numbing medicine used at the dentist's office, or to x-ray dye. Also tell your doctor if you could be pregnant, since x-rays can harm the developing baby. If you have diabetes and take insulin, discuss this with your doctor before the test. Most people need to have a blood test done some time before the procedure, to make sure they are not at high risk for bleeding complications. If you take an anticoagulant drug (blood thinner), aspirin, nonsteroidal anti-inflammatory drugs, or other medicines that affect blood clotting, talk with your doctor. It may be necessary to stop or adjust the dose of these medicines before your test. You will be told not to eat anything on the morning of the test so that your stomach is empty. This is a safety measure in the unlikely case you have a complication, such as bleeding, that might require surgery. What happens when the test is performed? You lie on a table wearing a hospital gown. An IV (intravenous) line is inserted into a vein in case you need medicines or fluid during the procedure. An area over your right rib cage is cleaned with an antibacterial soap. Then the radiologist may take a picture of your abdomen with an overhead camera. Medicine is injected through a small needle to numb the skin and the tissue underneath the skin in the area where the dye is to be injected. You may feel some brief stinging from the numbing medicine. A separate needle is then inserted between two of your ribs on your right side. The needle is advanced into your liver. A small amount of x-ray dye is injected, and some pictures are taken that are visible on a video screen. Your doctor adjusts the placement of the needle until it is clear that the dye is flowing easily through the ducts (drainage tubes) inside your liver. Because taking the x-ray pictures sometimes requires a significant amount of time, the doctor replaces the needle with a softer plastic tube. First, the syringe holding the dye is detached from the top of the needle, leaving the needle in place. The doctor then gently pushes a thin wire through the needle and into the duct where the needle has been sitting. Next the needle is pulled out, sliding over the outside end of the wire. The wire is left with one end inside the liver to hold the position where the needle had been. The doctor then slides a thin plastic tube similar to an IV line along the wire, like a long bead on a string, until it is in the same place where the needle was. The wire is then pulled out, and the syringe with the dye is reattached to the tube. Then more dye is injected through the plastic tube, and pictures are taken with the video camera as the dye spreads inside the liver. If there is no blockage, the dye drains out of the liver through the bile ducts and begins to show up on the x-ray in your small intestine. Once all of the needed pictures have been taken, the plastic tube is pulled out, and a small bandage is placed over your side. The whole test usually takes less than an hour. What risks are there from the test? It is possible to have serious bleeding from this test. In some cases, blood leaks to the outside surface of the liver and causes a buildup of blood there. In other cases, blood can leak directly into the liver's drainage system, in which case it might start showing up in your intestine, causing a bloody bowel movement. It is possible that you could develop an infection after the test, although this is rare. The only soreness you are likely to have is at the skin surface where the needle went in. This should last for only a day or two. In rare cases, the dye used in the test can damage your kidneys. This kidney effect is almost always temporary, but some people have permanent damage. Because x-rays are used, there is a small exposure to radiation. In large amounts, exposure to radiation can cause cancers or (in pregnant women) birth defects. The amount of radiation from the video x-ray in this test is very small—too small to be likely to cause any harm. (The people performing the test will wear lead shields, since they would otherwise be exposed to this radiation over and over.) Must I do anything special after the test is over? Call your doctor right away if you have pain in your right abdomen or shoulder, fever, dizziness, or a change in your stool color to black or red. How long is it before the result of the test is known? You may be told some early results of your test as soon as the test is done. It takes a day or two for the radiologist to review the x-rays more thoroughly and to give your doctor a full report.",9,0.050516892,-0.014133289
https://www.health.harvard.edu/blog/will-digestive-enzyme-supplements-help-your-heartburn-2018041313643,Digestive enzyme supplements for heartburn?,1,"My love affair with spicy food came to a sad end a few years ago. Age — and I'm guessing too many jalapenos — have left me prone to heartburn if I eat meals with a fiery flare. My doctor says there's no underlying condition causing the problem, and advises me to avoid the foods that seem to trigger symptoms. But that's tricky sometimes. So I was particularly interested when a friend suggested that an over-the-counter (OTC) digestive enzyme supplement might help. I learned pretty quickly that there are lots of ads for the pills and powders. It's a booming business, with sales for OTC digestive enzymes of all kinds expected to reach $1.6 billion by 2025. About the supplements touted for heartburn relief OTC digestive enzymes claim they can help you break down food, just like digestive enzymes your own body makes (mostly in the pancreas). For example, the enzymes produced by the pancreas include: lipase, which breaks down fats amylase, which breaks down carbohydrates proteases and peptidases, which break down proteins. The supplement versions of these enzymes come from plants and animals. Plant sources include bromelain, derived from pineapples; papain, derived from papayas; and lactase that's obtained from purified yeasts or fungi. Animal sources include enzymes from the pancreases of pigs, cows, or lambs. But there's no way to know what's really in supplements. The FDA does not regulate them, therefore you can't be sure what the pills are really made of or the exact amounts of enzymes they may contain. ""It's buyer beware,"" warns Dr. Kyle Staller, a gastroenterologist at Harvard-affiliated Massachusetts General Hospital. Do supplements help heartburn? Sometimes the body doesn't make enough digestive enzymes. This can slow the digestion process and lead to uncomfortable symptoms. Would a digestive enzyme supplement help treat the symptoms of occasional heartburn, caused by acid reflux, slow stomach emptying, or an unknown reason (like I have)? The answer is that we don't know. ""Unfortunately, there is little evidence that OTC digestive enzymes are helpful for heartburn,"" says Dr. Staller. But we do know that OTC digestive enzymes can help manage other conditions. For example, if you don't make enough of the enzyme alpha-galactosidase, needed to digest the sugar in beans, you may benefit from taking an alpha-galactosidase supplement (Beano, Bean Relief). Or if you don't make enough of the enzyme lactase, needed to digest lactose — the sugar in milk and milk-based products — you may benefit by taking a lactase supplement (Lactaid, Lactrase). ""If you don't have lactase, the undigested lactose goes to the colon, which leads to more fluid entering the colon and more gas produced by bacteria in the colon. That creates bloating, flatulence, and diarrhea,"" explains Dr. Staller. ""A supplement might help."" What about prescription enzymes? Sometimes doctors recommend taking prescription-strength digestive enzymes. These may be necessary when digestion enzyme levels are low because of a health condition such as chronic pancreatitis or cystic fibrosis. Taking prescription digestive enzyme medications helps bring levels back to normal. ""People with known deficiencies clearly get a benefit,"" says Dr. Staller. But these medications are not appropriate treatments for heartburn. The rest of my story Because I am persistent, I asked if it would hurt to try an OTC digestive enzyme for occasional heartburn. Both my doctor and Dr. Staller had the same answer: ""In most cases, it's unlikely to be harmful. But don't spend a lot of money on them,"" Dr. Staller advised. In other words, it won't hurt, but we don't know if it will help. So don't make a big investment in the treatment. With that dubious green light and a lot of curiosity, I tried an OTC enzyme made from papaya. And guess what — it helped! But as a health reporter I know that this could have been the result of my own personal hope (the placebo effect) or just a happy coincidence. I also know that ignoring my doctor's orders to avoid spicy foods (which is my heartburn trigger, but may not be someone else's) would be foolish, and could cause damage to my esophagus. So would using digestive enzymes as a crutch to eat anything I want. The lesson for me is that the OTC digestive enzyme supplement is there if I need it in a pinch, and that it might or might not work. But I won't make a habit of using it. I'll keep the spice factor dialed down to a lower heat, and l'll just have to learn to love being symptom-free the way I once loved those jalapenos.",0,0.23137611,0.26384613
