link,title,annotation
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904431/belgian-acquitted-of-drunk-driving-because-his-body-creates-alcohol/story/,Belgian acquitted of drunk driving because his body creates alcohol,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904407/kylie-verzosa-calls-out-body-shamers-on-instagram-post/story/,Kylie Verzosa calls out body-shamers on Instagram post,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904311/prevent-hair-damage-caused-by-summer-heat-hairstylist/story/,What can you do to prevent hair damage caused by summer heat? Hairstylist answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904146/uk-based-makeup-artist-stresses-importance-of-staying-true-to-your-color-especially-for-asian/story/,UK-based makeup artist stresses importance of ‘staying true to your color’ especially for Asians,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904032/sandara-park-experiences-the-philippine-summer-in-orange-bikini/story/,Sandara Park experiences the Philippine summer in orange bikini,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/904027/7-metro-manila-green-spaces-providing-respite-from-this-brutal-summer/story/,7 Metro Manila green spaces providing respite from this brutal summer,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903922/glaiza-de-castro-flaunts-toned-abs-at-the-beach/story/,Glaiza De Castro flaunts toned abs at the beach,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903824/gabbi-garcia-is-embracing-her-wellness-era/story/,Gabbi Garcia is embracing her 'wellness era',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903743/gma-kapuso-foundation-holds-medical-mission-for-over-2k-residents-in-apayao/story/,GMA Kapuso Foundation holds medical mission for over 2K residents in Apayao,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903675/r-bonney-gabriel-experiences-philippine-summer-i-m-not-sure-if-i-packed-right-for-this-heat/story/,R’Bonney Gabriel experiences Philippine summer: ‘ I’m not sure if I packed right for this heat’,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903484/kaye-abad-is-a-housewife-and-she-s-loving-it/story/,Kaye Abad is a housewife and she's loving it!,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903448/what-happens-to-our-bodies-when-exposed-to-extreme-heat-doctors-answer/story/,What happens to our bodies when exposed to extreme heat? Doctors answer,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903339/too-much-sun-exposure-causing-you-nausea-here-s-what-you-can-do/story/,Too much sun exposure causing you nausea? Here's what you can do,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903296/make-sure-pools-are-clean-and-well-maintained-doh-reminds-amid-summer-heat/story/,"Make sure pools are clean and well-maintained, DOH reminds amid summer heat",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903291/man-paranoid-schizophrenia-gma-kapuso-foundation/story/,Man with paranoid schizophrenia finishes stay in psychiatric ward thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903237/triangle-of-death-pimples-face-danger-zone/story/,'Triangle of death': Why you should avoid popping pimples on this face's danger zone,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903209/is-it-bad-to-take-a-bath-shortly-after-excessive-sweating/story/,Is it bad to take a bath shortly after excessive sweating?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/903182/124-candles-peru-stakes-claim-to-world-s-oldest-human-born-in-1900/story/,"124 candles? Peru stakes claim to world's oldest human, born in 1900",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902640/is-it-safe-to-skip-wearing-underwear-at-home-due-to-the-summer-heat-doctors-weigh-in/story/,Is it safe to skip wearing underwear at home due to the summer heat? Doctors weigh in,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902614/doctors-share-tips-on-how-to-keep-the-body-healthy-despite-constant-computer-gadget-use/story/,"Doctors share tips on how to keep the body healthy despite constant computer, gadget use",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902519/rica-peralejo-shares-empowering-message-about-her-body-self-acceptance-and-aging/story/,"Rica Peralejo shares empowering message about her body, self-acceptance, and aging",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902482/a-perfume-based-on-your-personality-this-diy-fragrance-house-in-singapore-offers-it/story/,A perfume based on your personality? This DIY fragrance house in Singapore offers it,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902261/man-who-injected-petroleum-jelly-in-genitals-now-recovering-after-surgery/story/,Man who injected petroleum jelly in genitals now recovering after surgery,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902096/why-does-this-57-year-old-cebu-woman-have-an-abnormally-enlarged-stomach/story/,Why does this 57-year-old Cebu woman have an abnormally enlarged stomach?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902172/doh-do-no-harm-avoid-jokes-related-to-illness-on-april-fools-day/story/,"DOH: Do no harm, avoid jokes related to illness on April Fools’ Day",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/902156/what-should-you-do-if-you-get-bitten-by-niknik-kuya-kim-answers/story/,What should you do if you get bitten by niknik? Kuya Kim answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901840/sunscreen-lip-gloss-other-summer-essentials-rule-the-best-beauty-drops-of-march-2024/story/,"Sunscreen, lip gloss, other summer essentials rule the best beauty drops of March 2024",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901802/5-sustainable-ways-to-help-achieve-your-weight-goal-and-desired-body-shape/story/,5 sustainable ways to help achieve your weight goal and desired body shape,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901542/kate-princess-of-wales-enormously-touched-by-support-after-cancer-announcement/story/,"Kate, Princess of Wales ‘enormously touched’ by support after cancer announcement",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901469/what-do-we-know-about-kate-s-preventative-chemotherapy/story/,What do we know about Kate's preventative chemotherapy?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901209/chito-miranda-flexes-health-progress-basta-healthy-at-walang-beer-belly/story/,Chito Miranda flexes health progress: 'Basta healthy at walang beer belly',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901096/how-do-you-fight-skin-aging-sunscreen-is-key-says-skin-expert/story/,"How do you fight skin aging? Sunscreen is key, says skin expert",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/901033/who-critical-to-catch-up-on-measles-vaccinations-to-stem-outbreaks/story/,WHO: ‘Critical’ to catch up on measles vaccinations to stem outbreaks,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/900896/gma-kapuso-foundation-collects-over-300-blood-bags-to-build-stocks-ahead-of-holy-week/story/,GMA Kapuso Foundation collects over 300 blood bags to build stocks ahead of Holy Week,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/900359/is-msg-safe-to-consume-or-does-it-pose-a-health-risk/story/,Is MSG safe to consume or does it pose a health risk?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/900344/is-the-egg-diet-a-safe-and-effective-method-for-losing-weight/story/,Is the egg diet a safe and effective method for losing weight?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/900156/if-you-ve-had-chicken-pox-you-need-to-read-this/story/,"If you’ve had chicken pox, you need to read this",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/900172/100-women-in-laguna-receive-free-breast-exam-pap-smear-thanks-to-gma-kapuso-foundation/story/,"100 women in Laguna receive free breast exam, Pap smear thanks to GMA Kapuso Foundation",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899924/tita-budols-7-items-that-will-upgrade-your-titaessentials-bag/story/,TITA BUDOLS: 7 items that will upgrade your #TitaEssentials bag,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899626/when-are-period-cramps-too-much-and-when-should-you-see-a-doctor-obgyn-answers/story/,When are period cramps 'too much' and when should you see a doctor? OBGYN answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899444/spain-s-catalonia-hands-out-free-reusable-menstruation-products/story/,Spain’s Catalonia hands out free reusable menstruation products,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899262/want-to-kickstart-your-running-journey-here-are-5-essential-tips/story/,Want to kickstart your running journey? Here are 5 essential tips,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899117/more-than-a-billion-people-worldwide-are-obese-who-study-finds/story/,"More than a billion people worldwide are obese, WHO study finds",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/899024/jp-laxamana-on-being-diagnosed-with-adult-autism-i-m-just-wired-differently/story/,JP Laxamana on being diagnosed with adult autism: 'I'm just wired differently',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898889/from-lip-balms-to-face-masks-here-are-the-best-beauty-releases-of-february-2024/story/,"From lip balms to face masks, here are the best beauty releases of February 2024",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898789/vien-iligan-reveals-her-new-look-after-rhinoplasty-chin-augmentation/story/,"Vien Iligan reveals her new look after rhinoplasty, chin augmentation",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898702/113-individuals-receive-free-dentures-from-gma-kapuso-foundation/story/,113 individuals receive free dentures from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898547/brow-microblading-what-is-it-how-is-the-process-and-how-long-will-it-last/story/,"Brow microblading: What is it, how is the process, and how long will it last?",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898444/diego-loyzaga-on-rehab-experience-it-was-eight-months-until-i-got-to-see-the-sun/story/,Diego Loyzaga on rehab experience: 'It was eight months until I got to see the sun',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898174/cold-therapy-what-is-it-and-how-can-it-benefit-the-body-and-the-mind/story/,"Cold therapy: What is it, and how can it benefit the body and the mind?",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898286/nick-jonas-shares-glimpse-of-workout-with-kevin-and-joe-ahead-of-manila-concert/story/,Nick Jonas shares glimpse of workout with Kevin and Joe ahead of Manila concert,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898228/blood-donors-who-have-donated-over-10-times-recognized-by-gma-kapuso-foundation-philippine-re/story/,"Blood donors who have donated over 10 times recognized by GMA Kapuso Foundation, Philippine Red Cross",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/898173/bright-smiles-for-a-brighter-future-for-everyone/story/,Bright Smiles for a Brighter Future for Everyone,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897966/gma-kapuso-foundation-collects-1-674-blood-bags-in-donation-drive/story/,"GMA Kapuso Foundation collects 1,674 blood bags in donation drive",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897961/ea-guzman-admits-practicing-celibacy-with-shaira-diaz-is-hard/story/,EA Guzman admits practicing celibacy with Shaira Diaz is hard,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897896/confession-day-what-is-it-where-did-it-come-from-and-why-it-s-better-to-share-your-feelings-t/story/,"Confession Day: What is it, where did it come from, and why it's better to share your feelings today than any other day",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897857/5-year-old-boy-in-zamboanga-del-sur-suffers-from-unnaturally-swollen-stomach/story/,5-year-old boy in Zamboanga del Sur suffers from unnaturally swollen stomach,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897558/how-to-style-your-hair-like-jisoo-of-blackpink-according-to-a-celebrity-stylist/story/,"How to style your hair like Jisoo of Blackpink, according to a celebrity stylist",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897555/michelle-madrigal-says-valentine-s-day-isn-t-just-for-couples-choosing-to-be-single-is-an-act/story/,Michelle Madrigal says 'Valentine's Day isn't just for couples',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897517/construction-worker-faces-health-problems-after-injecting-petroleum-jelly-in-his-genital-area/story/,Construction worker faces health problems after injecting petroleum jelly in his genital area in 2007,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897490/kris-aquino-vows-to-continue-fight-vs-autoimmune-conditions-i-refuse-to-die/story/,Kris Aquino vows to continue fight vs. autoimmune conditions: 'I refuse to die',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897487/kris-aquino-explains-why-her-autoimmune-conditions-are-so-difficult-to-treat/story/,Kris Aquino explains why her autoimmune conditions are so difficult to treat,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/897457/kris-aquino-to-issue-statement-on-her-condition-on-fast-talk-with-boy-abunda/story/,Kris Aquino to issue statement on her condition on 'Fast Talk With Boy Abunda',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/896518/2-families-from-camsur-who-can-t-afford-decent-meals-receive-aid-from-gma-kapuso-foundation/story/,2 families from CamSur who can't afford decent meals receive aid from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/896371/cristine-reyes-opens-up-about-health-challenges-goes-on-a-healing-retreat-to-palawan/story/,"Cristine Reyes opens up about health challenges, goes on a healing retreat to Palawan",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/896310/elmo-s-check-in-iconic-brands-and-influencer-culture-create-a-viral-post/story/,Elmo’s check-in: Iconic brands and influencer culture create a viral post,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/896046/iodized-salt-is-most-effective-way-of-distributing-iodine-to-general-population-doctor-says/story/,"Iodized salt is most effective way of distributing iodine to general population, doctor says",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/896001/sharon-cuneta-asks-for-prayers-amid-health-issues-i-pray-that-the-mri-results-won-t-be-too-sc/story/,Sharon Cuneta asks for prayers amid health issues: 'I pray that the MRI results won't be too scary',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/895772/gensan-residents-receive-free-goiter-screening-from-doh-gma-kapuso-foundation/story/,"GenSan residents receive free goiter screening from DOH, GMA Kapuso Foundation",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/895765/kate-princess-of-wales-back-home-after-surgery/story/,"Kate, Princess of Wales, back home after surgery",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/895314/megan-young-visits-mikael-daez-in-south-korea-it-s-these-moments-that-always-make-me-so-happy/story/,Megan Young visits Mikael Daez in South Korea: ‘It’s these moments that always make me so happy’,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/895182/annabelle-rama-to-daughter-in-law-alexa-who-has-leukemia-ikaw-ang-pinaka-magandang-kalbo/story/,Annabelle Rama to daughter-in-law Alexa who has leukemia: 'Ikaw ang pinaka magandang kalbo',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/895113/kris-bernal-reveals-postpartum-anxiety-diagnosis/story/,Kris Bernal reveals postpartum anxiety diagnosis,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/894852/emily-in-paris-star-ashley-park-recovering-from-critical-septic-shock/story/,'Emily in Paris' star Ashley Park recovering from ‘critical septic shock’,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/894225/what-is-raymond-bagatsing-s-secret-in-keeping-his-matinee-idol-looks-actor-answers/story/,What is Raymond Bagatsing's secret in keeping his matinee idol looks? Actor answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/893959/miles-ocampo-is-now-cancer-free/story/,Miles Ocampo is now cancer-free!,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/893749/man-with-paranoid-schizophrenia-receives-medical-help-thanks-to-gma-kapuso-foundation/story/,Man with paranoid schizophrenia receives medical help thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/893713/what-is-sandara-park-s-secret-to-looking-young-k-pop-star-answers/story/,What is Sandara Park's secret to looking young? K-pop star answers,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/893488/mom-seeks-help-for-daughter-with-extra-arm-on-her-back/story/,Mom seeks help for daughter with extra arm on her back,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/893209/pia-wurtzbach-is-a-total-beach-babe-in-barefaced-bikini-selfie/story/,Pia Wurtzbach is a total beach babe in barefaced bikini selfie,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/892678/year-in-review-7-beauty-trends-that-got-the-seal-of-approval-from-tiktok-beauty-gurus/story/,Year in Review: 7 beauty trends that got the seal of approval from TikTok beauty gurus,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/892574/habits-to-keep-for-a-bright-future/story/,Habits to keep for a bright future,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891669/skrrt-skrrt-your-way-to-a-fomo-free-istmas-with-mimiyuuuh/story/,"Skrrt, skrrt your way to a FOMO-free Christmas with Mimiyuuuh",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/892018/vicki-belo-candidly-talks-about-surviving-breast-cancer-as-she-marks-7-years-cancer-free/story/,Vicki Belo candidly talks about surviving breast cancer as she marks '7 years cancer-free',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891964/saab-magalona-diagnosed-with-rare-congenital-condition/story/,Saab Magalona diagnosed with rare congenital condition,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891943/woman-from-polillo-island-thanks-gma-kapuso-foundation-for-giving-her-a-second-life/story/,Woman from Polillo Island thanks GMA Kapuso Foundation for giving her a 'second life',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891889/miel-pangilinan-claps-back-at-netizen-who-said-having-strh-marks-is-not-normal/story/,Miel Pangilinan claps back at netizen who said having stretch marks is not normal,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891874/andi-manzano-issues-important-reminder-holiday-season-take-a-break-breathe-a-little-bit/story/,"Andi Manzano issues important reminder Holiday season: 'Take a break, breathe a little bit'",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891746/hormone-secreted-by-fetus-causes-morning-sickness-study/story/,Hormone secreted by fetus causes morning sickness —study,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891350/ban-flavored-vapes-who-says-urging-tobacco-style-controls/story/,"Ban flavored vapes, WHO says, urging tobacco-style controls",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891321/walking-pneumonia-symptoms-cure-and-prevention/story/,"Walking pneumonia: symptoms, cure, and prevention",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/891003/dennis-trillo-jennylyn-mercado-and-family-test-positive-for-covid-19/story/,"Dennis Trillo, Jennylyn Mercado and family test positive for COVID-19",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890871/three-women-who-got-a-nose-job-as-an-early-istmas-gift-demand-refund-accountability/story/,"Three women who got a nose job as an early Christmas gift demand refund, accountability",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890685/precious-paula-nicole-poses-beside-pia-wurtzbach-catriona-gray-at-hiv-awareness-event/story/,"Precious Paula Nicole poses beside Pia Wurtzbach, Catriona Gray at HIV-awareness event",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890596/pia-wurtzbach-and-catriona-gray-strike-a-pose-at-love-gala-2023-red-carpet/story/,Pia Wurtzbach and Catriona Gray strike a pose at Love Gala 2023 red carpet,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890580/viy-cortez-flaunts-slim-legs-in-new-photos/story/,Viy Cortez flaunts slim legs in new photos,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890210/what-are-these-vitamins-circulating-among-young-men-in-samar-who-wish-to-gain-muscle-but-are-/story/,What are these vitamins circulating among young men in Samar who wish to gain muscle but are allegedly causing them sickness instead?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890128/catriona-gray-pia-wurtzbach-join-forces-for-world-aids-day-2023-campaign/story/,"Catriona Gray, Pia Wurtzbach join forces for World AIDS Day 2023 campaign",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/890043/diabetic-patients-advised-to-take-precaution-during-holiday-salu-salo/story/,Diabetic patients advised to take precaution during holiday salu-salo,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889912/kylie-verzosa-responds-to-netizens-saying-she-is-too-thin/story/,Kylie Verzosa responds to netizens saying she is 'too thin',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889767/real-talk-how-long-do-lash-extensions-last/story/,Real talk: How long do lash extensions last?,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889667/kris-aquino-reveals-nutrition-issues-gives-health-update-my-heart-is-showing-signs-of-exhaust/story/,"Kris Aquino reveals nutrition issues, gives health update: 'My heart is showing signs of exhaustion'",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889538/samantha-lo-says-pageant-organizer-asked-her-to-get-rid-of-the-crow-s-feet-around-her-eyes/story/,Samantha Lo says pageant organizer asked her to get rid of the crow's feet around her eyes,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889411/pia-wurtzbach-is-working-on-a-self-help-book/story/,Pia Wurtzbach is working on a self-help book,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889346/who-says-misuse-of-antibiotics-undermining-efficacy/story/,WHO says misuse of antibiotics undermining efficacy,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889288/mimiyuuuh-has-an-important-reminder-about-taking-breaks-wag-po-tayong-g-na-g/story/,Mimiyuuuh has an important reminder about taking breaks: ‘Wag po tayong G na G’,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888981/marian-rivera-isn-t-afraid-to-go-viral/story/,Marian Rivera isn’t afraid to go viral,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/889108/heated-massage-beds-this-spa-in-ortigas-has-them-for-an-elevated-relaxation-session/story/,Heated massage beds? This spa in Ortigas has them for an elevated relaxation session,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888977/angelica-panganiban-reveals-suffering-from-avascular-necrosis-or-bone-death/story/,Angelica Panganiban reveals suffering from Avascular Necrosis or 'bone death',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886133/rolling-into-the-holidays-with-powered-up-rollaxation/story/,Rolling into the holidays with powered up ROLLaxation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888745/conjoined-twins-receive-professional-consultations-courtesy-of-gma-kapuso-foundation/story/,Conjoined twins receive professional consultations courtesy of GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888668/celeste-cortesi-tells-pageant-fans-to-spread-kindness-ahead-of-miss-universe-coronation/story/,Celeste Cortesi tells pageant fans to 'spread kindness' ahead of Miss Universe coronation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888504/urgent-action-needed-as-hiv-cases-continue-to-rise-among-the-youth/story/,Urgent action needed as HIV cases continue to rise among the youth,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888400/critically-ill-uk-girl-dies-following-court-battle/story/,Critically ill UK girl dies following court battle,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/888191/doh-un-partner-to-address-malnutrition-in-philippines/story/,"DOH, UN partner to address malnutrition in Philippines",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/887387/an-extra-layer-of-rainy-day-protection/story/,An extra layer of rainy-day protection,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/887527/thinking-of-going-hairless-through-laser-dr-vicki-belo-has-4-reminders/story/,Thinking of going hairless through laser? Dr. Vicki Belo has 4 reminders,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/887461/10-month-old-baby-from-cagayan-receives-help-from-gma-kapuso-foundation/story/,10-month-old baby from Cagayan receives help from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/887396/michelle-madrigal-embraces-being-a-divorced-single-mom-on-35th-birthday/story/,Michelle Madrigal embraces being a 'divorced single mom' on 35th birthday,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/887182/kathleen-hermosa-loses-triplets-due-to-early-miscarriage/story/,Kathleen Hermosa loses triplets due to early miscarriage,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886936/children-who-use-sand-to-clean-their-teeth-receive-help-from-gma-kapuso-foundation/story/,Children who use sand to clean their teeth receive help from GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886785/michelle-dee-would-rather-bring-her-individuality-rather-than-her-sexuality-to-miss-universe-/story/,Michelle Dee would rather bring her individuality rather than her sexuality to Miss Universe 2023,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886257/michelle-dee-spotlights-autism-awareness-in-miss-universe-2023-advocacy-video/story/,Michelle Dee spotlights autism awareness in Miss Universe 2023 advocacy video,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886130/viy-cortez-flaunts-fit-figure-in-new-photos/story/,Viy Cortez flaunts fit figure in new photos,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886106/here-s-why-bamboo-plants-are-called-green-gold/story/,Here's why bamboo plants are called 'green gold',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886099/unicef-calls-for-intensified-vaccination-efforts-to-combat-polio-on-world-polio-day/story/,UNICEF calls for intensified vaccination efforts to combat polio on World Polio Day,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/886036/doctor-advises-public-on-illnesses-to-watch-out-for-during-amihan-season/story/,Doctor advises public on illnesses to watch out for during Amihan season,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885887/kelley-day-looks-back-on-struggles-with-alopecia-you-don-t-know-when-it-s-gonna-stop/story/,Kelley Day looks back on struggles with alopecia: 'You don't know when it's gonna stop',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885842/how-rodenstock-mycon-lenses-help-control-near-sightedness/story/,How Rodenstock MyCon lenses help control near-sightedness,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885835/2-400-students-students-in-davao-occidental-receive-school-supplies-from-gma-kapuso-foundatio/story/,"2,400 students students in Davao Occidental receive school supplies from GMA Kapuso Foundation",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885810/bea-alonzo-admits-getting-the-birthday-blues-it-makes-me-think-of-so-many-things-about-my-lif/story/,Bea Alonzo on getting the birthday blues: 'It makes me think of so many things about my life and inspect my life decisions',1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885695/here-s-how-you-can-verify-legitimacy-of-beauty-products-sold-online/story/,Unsure about beauty products sold online? #FactsTalk has a few reminders,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885480/dentist-warns-against-dangers-of-diy-dentures-sold-online/story/,Dentist warns against dangers of DIY dentures sold online,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885362/376-children-from-quezon-receive-free-dental-care-thanks-to-gma-kapuso-foundation/story/,376 children from Quezon receive free dental care thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885116/1-in-4-filipinos-develop-breast-cancer-asian-breast-center/story/,1 in 4 Filipinos develop breast cancer — Asian Breast Center,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885086/after-sunshine-cruz-shares-swimsuit-photos-with-29-year-gap-donita-rose-says-bampira/story/,"After Sunshine Cruz shares swimsuit photos with 29-year gap, Donita Rose says 'bampira!'",1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885031/ben-amp-ben-s-toni-munoz-diagnosed-with-bell-s-palsy/story/,Ben&Ben's Toni Muñoz diagnosed with Bell's palsy,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/885023/former-model-who-lost-vision-gets-treatment-thanks-to-gma-kapuso-foundation/story/,Former model who lost vision gets treatment thanks to GMA Kapuso Foundation,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/884921/former-model-loses-vision-after-injecting-steroids/story/,Former model loses vision after injecting steroids,1
https://www.gmanetwork.com/news/lifestyle/healthandwellness/884778/did-you-know-rio-locsin-underwent-mole-removal-surgery-on-her-face/story/,Did you know? Rio Locsin underwent mole removal surgery on her face,1
